ID,Reviews_Summary,Prediction
459724,Great new way to add flavor,1
159855,Is this what stopped my dog's diarrhea?,1
101129,Dark Magic is a great cup of coffee,1
197975,Great Brazil nuts,1
413746,My Doxie's LOVE this product. They go craZy if I run out.,1
243507,I can't get any better than this...,1
179879,Great Breakfast flavor!,1
446509,This is tasty!,1
248943,Krusteaz Cinnamon Raisin Bread Mix,1
238635,Wellness Kitten Health Dry Kitten Food,1
419156,good coffee,1
89228,Best Jam ever,1
514020,My babies love them!,1
74755,Fantastic!,1
503487,Best mayo around,1
513719,NuSalt Salt Substitute,1
365081,Lovely Flowers - Great Packaging + Service,1
286283,Husband loves this stuff,1
82743,Gluten Free!  At Last!,1
349134,You will love this tea!,1
241992,HOT,1
215078,Get drunk off this stuff!!#@LJ!$5o,1
485333,If you like chocolate,1
476262,Good Stuff,1
184355,A God send! (no pun intended).,1
25045,Excellent,1
203505,Best snack bar ever--and healthy too!,1
348715,yum,1
300174,Jah,1
461725,Dove Sugar Free Peanut Creme Chocolate Candies,1
319230,The Party Hit!,1
200404,pero instant natural beverage,1
10514,Great replacement for fat in cupcakes and other sweets,1
459072,Perfect size for our 2lb Chihuahua Puppy! He loves them!,1
221029,Tastes great and excellent value,1
6042,Fresh Unsweetened Tea On Demand,1
475249,Greenie loving English Bulldog,1
403283,sooooooooo goooooood,1
131725,great product,1
51502,Uncle Lee's White Tea,1
448478,FoodDOESTasteGood Multigrain,1
261933,"If you are watching your weight, don't break this seal",1
87490,Best bottled water out there!,1
201936,Delicious,1
290715,BEST COCONUT WATER,1
388822,Nummy Granola Bar,1
438194,Mexican vanilla is best,1
510909,Wonderfully Smooth,1
4591,Love Flavia Coffee,1
150007,*simply* delicious!,1
148333,"Love, Love, Love",1
501643,10 PAWS & STARS RATING FROM A HAPPY CHIHUAHUA!,1
443801,Good product,1
520368,Great Tasting Granola!,1
193840,Tawari Honey,1
204526,A Wonderful Way to Add More Flavor to Many Dishes,1
395957,Great Tea,1
110661,Delicious.  Never buy Pepperoni in a bag!,1
5652,This milk is really good!,1
169849,"Good product, good price",1
203019,Great product,1
281199,"If Amazon could have sent the right product, it would have been good.",1
511061,"If I Could Give it a Higher Review, I Would!",1
189080,"Finally, the flavor I expected!",1
280605,Well trained cats,1
311725,Tastes Good To Me!,1
15890,"Gooey, Gluten-Free Brownies",1
346235,delicious!,1
92667,A good poop = good food,1
199530,Healthier coat in a week,1
5309,Impressive,1
53450,Great for Infected Dog Gums,1
216830,My GSD's absolute favorite toy,1
190474,LOVE,1
242731,Good Seasons bottle,1
454188,Delish!,1
129722,"Great product, great value!",1
517921,An excellent cocoa...,1
245148,My Morning Biscoti,1
202249,Best Bully Stick,1
471705,Love it!!,1
96635,VERY HEALTHY TEAS,1
509959,Beemans Chewing Gum 20-5,1
452675,Perfect for small dogs.,1
246925,Great Way For Veggies,1
205399,"Here's the real deal, best darn chili in the world!",1
265687,Fantastic cupcakes!,1
147588,does it worry anyone else that these are made in Mexico?,1
152085,Much better than pills,1
417294,"LOVE, LOVE, LOVE",1
29370,good deal and perfect condition,1
98237,Beautiful Plant,1
419657,The Best Nut Mix,1
3664,Awesome sauce!,1
356272,Great meal in a bag!,1
253054,Happy to find it!,1
451554,Sumatra coffee,1
214804,Crunchy Crunch,1
109977,SATISFIED CUSTOMER,1
457162,Best chamomile we've tried,1
410010,Natural veggie gluten free dog.,1
279610,Good tasting Oolong with a nice fragrance when steeping the tea.,1
244413,Great Tea!,1
99528,Gets me going in the morning!,1
399202,My Opinion,1
192634,I like this one!,1
273917,This is GF?,1
363773,ALL 5 OF OUR DOGS LOVE THESE,1
308767,Very good granola,1
202861,Not Just for Dipping!,1
493716,the fun jellybean game,1
7804,"Great, smooth-tasting coffee!",1
489957,Keurig Dark Magic,1
55800,Great Mommy Afternoon Pick me Up!,1
30192,Really works to reduce tartar,1
357908,My perfect breakfast on the go,1
112256,Extra Bold Decaf is fantastic,1
263677,Best mac and cheese ever!,1
42976,The best taste and quality....,1
319341,Delicious and a great value,1
479514,"Great for crickets, okay for spiders",1
475421,Kitten loves it.,1
457513,Super Good,1
102464,What More Could You Possibly Ask For?,1
429645,How nice it is!,1
391866,EXCELLENT for Beet Cake (recipe on back!!) BUT OVERPRICED!,1
169094,Chocolatey Goodness,1
171869,First Time User LOVES,1
81942,Bad hangovers? Not anymore...,1
352458,Distinct Odor but I Really Like It ..,1
13539,GREAT TEA,1
319277,Great Stuff !,1
105166,a wonderful little cookie,1
294250,Delicious Cheese Crackers,1
263125,Loved by one picky-picky dog!,1
246528,The best grain free dog food,1
291476,real bacon,1
310446,Yum!  Dogs love 'em!,1
166136,Great price and tastes fresher than store bought!!,1
483844,Try with lemon juice!,1
515400,Works for my dog who is a finicky eater,1
250607,very pleased....,1
210286,EXCELLENT salad dressing!!!!!,1
286940,Good way to get nutrition,1
53344,The best Gummi Bears available,1
101823,Fresh Brewed Taste in an Instant,1
446344,Short handles!  (I mean this is a good thing),1
57494,Most Fragrant Tea on the Market Today,1
251882,very good productVery happy with the,1
380477,OMG!!!!,1
289202,Very good product!,1
363898,Amazing!!,1
109802,Great coffee,1
424120,wonderful gift!,1
488011,Fabulous resource for the reluctant pill taker,1
68127,it will make your tacos taste completely different,1
243500,Nutiva Organic Extra Virgin Coconut Oil - 8lb tub,1
304920,Love Hemp!,1
277992,"Easy to mistake for fresh brewed, high quality coffee",1
491384,The Very Best For Your Dog,1
96538,Yummy!,1
315991,Great,1
82221,Absolutely delicious and refreshing.,1
490807,Good Stiff,1
366958,musical fruit,1
432946,Perfect Bonsai Tree. Sheryls nursery includes everything you need to help you with the tree. Great seller and great product.,1
458199,Black Beans Never Tasted So Good!!!,1
191982,KIDS LOVE IT!,1
289553,The Delicious Alternative to Coffee,1
187744,"Like It Better Than Regular Splenda:  Tastes ""Fresher""",1
390067,The Best!!!!!!!!,1
62003,Very good eats!,1
159956,Really jazzed!,1
300083,better than some boutique teas,1
288592,Good flavor,1
522496,"Pretty Near the Classic Version, and Better",1
64422,Wow! This is so good.,1
387823,Swear by it,1
371523,Dingo Denta-Treats are great!,1
253062,Ummmm Cinnamon!!,1
49888,Love this candy,1
165552,Family loves it. Great for yogurt.,1
414525,You Need to Try These,1
389683,better than sugar free candy,1
356157,Tastes great when brewed like tea!!,1
477553,training treats,1
265200,"Great flavor, and even better price.",1
488635,Awesome!!,1
263905,"""Dreambar"" for Diabetics & WeightWatchers",1
370412,Great coffee,1
226867,I'm Glad I Found My Favorite Rice On Amazon!,1
454202,So yummy!,1
60602,a stinky teat my Bella loves,1
12874,Not for small dogs!,1
59008,Tassimo Coffee,1
188359,Fun and tasty,1
275714,food,1
198568,Delicious,1
236693,"Really, good, nice change",1
313628,At Long Last!,1
298800,Dog LOVES It !!,1
340418,Neat!,1
435012,Best Store-Bought Cookie Available,1
364013,Let the Sun shine in!,1
316429,So Good!,1
457117,super yummy sweet taste!,1
312112,Guilt free caffeine fix!,1
217403,I'm glad I picked the Twining's Brand,1
282894,This is the best!,1
271753,Fantastic!,1
509723,Great Stuff!,1
290480,Good Stuff !!!,1
430077,Outstanding Coffee,1
165535,a favorite,1
407486,Lovely colors,1
100602,AMAZING PRODUCT!!!!!,1
472419,Yummy,1
178831,Helps with IC,1
8026,Addictive and tasty,1
309382,"Love the tea, Wish I'd received all of it.",1
415438,Yummy!!,1
206373,innovative,1
17598,"Robust Earl Grey - the very best out there! Organic, too.",1
444418,Yum!,1
132494,Perfect BBQ FLAVOR!,1
473965,Delicious,1
377785,theres dried pineapple then theres mariani tropical pineapple,1
17374,100% Certified YS Royal Jelly/Honey 16oz,1
368670,So incredibly delicious,1
305218,Quality Plant,1
234883,kcups,1
358986,Delicious!,1
281841,Really helps me - 42 year old weekend warrior,1
433921,Beautiful and tasty,1
433357,Mossy Creek Honey Apple Salsa Is Very Tasty,1
479746,"Deliciously Sweet, and a good price.",1
106949,good quality,1
225761,Fabulous fabulous!,1
246775,"love, love, love these snacks",1
344593,Hot!,1
22722,Best tasting low carb flour substitute,1
170906,Wow!  Great taste!,1
178678,Loaded with Healthy Ingredients!,1
117001,Fragrant and Uplifting,1
430267,Good dog food!,1
394513,"If you can find it, buy it!",1
240349,Yummy!,1
24156,Dog loves them,1
332218,excellent!!!,1
205735,Awesome!,1
439166,"Terrific chicken noodle soup discovery - easy to make too,",1
460689,I wanna kiss the person who invented these!,1
426406,Porcini Extra AB grade mushrooms,1
356868,"The best tea, from the best vendor.",1
483216,and it's Kosher!,1
360565,even for a finicky cat!,1
386655,A Definite Hit for my Cats!,1
338458,The best product for the price,1
2442,Love it!,1
199041,Wonderful Fruit Plavor Tea,1
209627,Yummy,1
518428,They go to Iraq,1
274752,Awesome!!!,1
172292,A Liquid Cigar.,1
335366,Dodo Brand's Popcorn Isn't Foul,1
393069,These are awesome!,1
141553,Excellent gluten-free snack option,1
100230,Fantastic Choice for Heat Lovers!,1
20649,"Good afternoon,Vietnam",1
150875,"Great for composting scraps, coffee, paper towels, napkins",1
288312,Happy,1
4304,Smells!,1
105683,Plum Tots- Convenient and Delicious,1
109367,Best Pork Seasoning... EVER!!!,1
261638,Utz extra dark pretzels,1
458720,Kind Glutten-Free Bars,1
61356,Inappropriate reviews,1
500511,Super Agave  Nectar,1
390419,Prompt Shipment!,1
322892,My family loved it,1
240437,great taste and easy to use measuring cap made this produce fun,1
233494,My favorite K-cup coffee so far,1
103780,Alaskan Salmon Roe Caviar,1
329246,Great for kids to get their magnesium!,1
135514,"This stuff is amazing, just a little bit goes a long way",1
127256,the only thing that keeps raccoons away,1
514354,"Great ""No-Grain"" Cat Food",1
92129,Coffee,1
401630,Absolutely delicious!,1
16003,Bold yet Smooth,1
492479,My dog's main food going on 3+ years.,1
191861,Yay~,1
378420,Absolutely Amazing,1
71829,My son's favorite :),1
359923,Yummy!,1
9810,Great candy,1
409701,The taste if Italy.,1
321377,Excellent Low Sugar Sweet Treat,1
198066,Hemp Seeds For My Raw Food Diet,1
510743,"Ah,  Dilmah!",1
291539,My cats love this stuff!,1
365234,coffee candies,1
113017,Frrrozen Hot Chocolate,1
510301,Super Salty.,1
128035,YUM!,1
348613,Coombs Maple Sugar,1
118642,Tasty dog treat made in the USA,1
62787,best product,1
31019,The best.,1
185570,"Good price, and just the right size",1
490272,GreatTea,1
322367,"Green, different, and completely yummy",1
144631,Coffee for those that want STRONG CAFFEINE CONTENT!,1
53926,Tasty,1
57521,My favorite tea - very fragrant and spicey,1
59224,Excellent espresso coffee without the bitterness,1
200405,Pero,1
182351,Sooo good!!,1
414293,My cats love this stuff!,1
256524,yum i want more,1
431176,Love Amazon,1
297896,Search for perfect artisan flour ended here.,1
304270,Greenies for a picky eater,1
239161,"Great price, great product - dried cherries",1
465014,Can't tell the difference between these and Oreo Golden's!,1
102451,Salt free mustard,1
333421,A must have if you have painful heavy periods,1
174279,very good,1
454886,Loma Linda Tender Bits,1
133332,Dog Chews,1
280490,Cereal Marshmallows - ummmmmm,1
11688,Yummy!,1
99036,Beats all others,1
401233,Delicious Red Velvet Cake,1
366973,As Good as Home-Made if not better.,1
372736,good deal on gum,1
168591,Awesome on Amazon,1
107502,Theater pop corn,1
511524,sugar twin,1
188372,Healthy Yummy Crunchy,1
314931,Great for Gout or dog with liver shunt,1
448948,Sweet Potatoe Review,1
37407,Saw this on Dr. OZ for eliminating crows feet,1
289412,"never say ""uncle""",1
177913,Improvement on peanut butter,1
67411,Excellent,1
309296,SweetLeaf Brand the Best,1
102249,Good blackberry flavored natural fruit drink,1
117449,A very fine coffee full of flavor and aroma.,1
267122,These are awesome!,1
316622,Bourbon Madagascar Vanilla Beans,1
430833,best sugar substitute,1
293215,Great for Sushi Lovers,1
426932,sweet tater,1
98490,Finally,1
326595,I LOVE the Tripple Chocolate Power Crunch Wafers.,1
282086,Great choice,1
422280,great for increasing milk supply,1
469577,AMAZING!,1
163845,ALMOST Dr. Pepper,1
398860,Great Cookies,1
207039,Delicious!,1
87143,Best Sumatran,1
469557,ORGANIC BEEF JERKY,1
306219,Amazing!! Can't believe it's gluten free!,1
234494,Need help giving your cat medication...try these.,1
294070,Party Like a RockStar,1
517574,Best Thing Ever!,1
511664,Great cereal,1
143210,coconut oil,1
86879,tasty and good for you too,1
433050,remembring the past,1
391811,great,1
492988,PB2 taste great!,1
429215,Worked a Miracle on my Border Collie!,1
327472,Saved my kitty from having dental surgery!,1
498286,great snack,1
511918,love this cereal.,1
267965,Good Tea,1
493714,Fun for All,1
26585,Great Product,1
222206,Benecol Smart Chews,1
383490,best hot coco ever.,1
414097,It's Always in Season.,1
239280,So Good!,1
167926,"""best canned herring I have tasted""",1
428283,Healthy treat for heavy dogs,1
384961,walking fast break,1
380724,Gourmet Egg Nog is Great!,1
35637,The best ever,1
433665,Eda's is the bomb!,1
433552,Very nice loose tea,1
367979,More good stuff for kids,1
347376,very good,1
372361,ashbys tea,1
270402,Awesome flavor!,1
39057,great starter food for kitten,1
307101,Delish!,1
404539,I now subscribe and save!,1
53664,Perfectly balanced classic,1
207821,LOVE this popcorn!,1
9969,A great taste of home!,1
52095,Best Chip Ever,1
285186,Fruity!,1
276426,rose hip tea,1
29980,The best maple syrup ever,1
325824,DELISH!,1
303632,They smell and taste wonderful,1
186298,Herbal Tea,1
386904,Great flavor from beginning,1
63346,Delicious!,1
429236,It Helped the Spider,1
35575,Shockers,1
415957,Wonderful Flavor,1
505600,Good corn,1
206260,AWESOME!,1
276696,Great price on large box!!,1
270122,Excellent!,1
501784,"Great ,quick lunch",1
203906,Sweet and lightly spicy iced tea for k-cup summers,1
6755,Potato Sticks,1
108142,Great Stuff!,1
217650,My favorite hot chocolate,1
286254,Ginger Crystals,1
161216,Great ginger,1
395360,This is a great product,1
209996,These things miraculous!,1
310086,Great Pasta,1
382555,Tasty and light,1
125623,Doesn't contain those chemicals that make some folks sick,1
255577,not for wussies,1
4756,Heavenly!,1
521524,Delish,1
288006,The BEST!,1
344037,Best Gluten Free Flour mix I've tried,1
17104,Hip Hip Hooray for Zuke's,1
503464,one of my favorites,1
214944,Jamaican Love,1
485823,Don't Get Any Better,1
162417,Awesome Bonsai Tree,1
455834,This is a wonderful herb...,1
132089,The perfect training treat!,1
498436,Best chocolate caramel combo,1
461924,True Bergamot,1
114903,GREAT!!!!!!,1
278707,Perfect Creation!,1
197799,Great Chai,1
522332,Gotta have it,1
155926,coffee pods,1
395084,This Stuff is the Best!!!!,1
29908,Wonderful salt-free spice,1
469114,Hot and Cheesy,1
317104,Awesome Cat Food,1
14626,Amazing Stuff,1
417783,Beetlejuice (20th Anniversary Deluxe Edition:,1
430053,Best cornbread spoon bread ever,1
437662,"Tastes great, so convenient",1
129254,I love Sunrise Grapefruit Crystal Light,1
446930,My cat loves Whiskas Temptations treats!!!,1
208189,"A good coffee, and a great buy..............",1
105961,This tea is more relaxing than teas from other regions,1
34001,Yum!!!!,1
450414,Really is Movie Theatre Quality,1
434016,overpriced!,1
369626,Cats Love These Treats,1
508826,"tastes good, works great",1
96263,"Licorice Scottie Dogs, Red",1
457306,NIce and portable,1
46215,YUM- like a perfect Rice Crispy,1
106474,5 star rating,1
244370,Perfect if you like pre-sweetened drinks,1
430889,Induced my labor.,1
43037,Wow,1
503153,Theatre taste at home!!,1
487275,"Good quality, fast delivery",1
165644,Diabetics With A Sweet-Tooth --- REJOICE!,1
124465,Just right for this low carb snacker!,1
50871,taxgal,1
448460,Tasty little fellas,1
34378,"Great, healthy snack",1
140019,"Spicy, yummy goodness!",1
516873,Yummy Gummy... not safe for dental work,1
435215,Kitties Love It!,1
29638,lamb and rice review,1
160424,A Good Cup of Coffee!,1
39030,SUPERIOR to a lame jar,1
293073,"Maggie,Ca.",1
307915,Homemade muesli,1
86307,Dogs Love It,1
241325,Dot Treats,1
65841,"Great Low Calorie, Healthy Chew Treat",1
